Pos	SurEf	RepEf	Chrom	InitGen	FinalGen
0.018253807631823493	0.6084623579411976	0.7913410265995198	0	8	9
0.6225668768153726	0.7943214133110663	0.7873392967904349	0	8	9
0.4784755279574233	0.1725993622234161	0.08499806633962559	0	8	9
0.35509964005403494	0.8427892976056949	0.1149242381330311	0	8	9
0.32631397346398994	0.7471134403183407	0.0647531919109482	0	9	10
0.7958738441342859	0.5724143395611719	0.7271663402310579	0	9	10
0.48895862599634177	0.9228163388753303	0.3250883049378065	0	9	40
0.04169864209468943	0.27325535852911	0.6410822929018943	0	9	10
0.7331427031049259	0.6772544498485797	0.5283640628075766	0	10	11
0.9737004514345012	0.26878179978937833	0.5986628816001875	0	10	13
0.14599417669746562	0.577186868497583	0.8437529278708105	0	10	16
0.6826227420244037	0.7380721052108742	0.5335630415042295	0	10	11
0.6601231651632605	0.0018590165907079736	0.37646208455828634	0	10	11
0.1390954800206624	0.584357635088492	0.47411766053793436	0	10	18
0.11082228145808781	0.025633142524630004	0.3561843423780454	0	10	11
0.23938969438338176	0.2742988601861761	0.6144019085546428	0	10	12
0.17294906455132208	0.1674052932728035	0.16711590282080047	0	10	11
0.9306952970269398	0.7930823811780071	0.28901128891224526	0	10	11
0.9426928342750749	0.2858551105857905	0.3253339149372708	0	10	12
0.3363409806072384	0.10628444740841991	0.18129590803256368	0	10	11
0.5058698129478721	0.47837372797655153	0.019844162614820582	0	10	11
0.307641715925009	0.6345950942992721	0.9368108264917724	0	10	-1
0.4448209309248594	0.9210181428602882	0.1590290447751621	0	10	14
0.5246814781291477	0.14230049927732324	0.8383346808993242	0	11	12
0.5530266685345555	0.6668176179326363	0.9537691200509213	0	11	-1
0.20565019274180796	0.19913634360644272	0.7380915735444726	0	11	14
0.20690684916736035	0.7491465969223144	0.8910973386502278	0	11	13
0.15312570385393098	0.29596562140137506	0.7575010083104347	0	11	12
0.48337535473956716	0.17229381232257135	0.7706612324309486	0	11	12
0.7870844171516352	0.8168997119344262	0.9787057754272941	0	11	-1
0.9121131704523537	0.9473795095657704	0.9689583195404504	0	11	-1
0.7837903832235729	0.49093397744669887	0.3688049342764941	0	11	12
0.6624955803113692	0.9440487854923336	0.02574620825095919	0	11	13
0.7737449823006427	0.4782378260777005	0.66989073620767	0	12	13
0.8739703845390296	0.4243082764849311	0.9239583928558047	0	12	13
0.4977529121596087	0.4808537034133322	0.23101570976716512	0	12	13
0.8855026986278713	0.2700560292081814	0.2748933046987946	0	12	13
0.14446149920146267	0.9391945218292618	0.62252466231284	0	12	15
0.3100588620955107	0.10927722886093272	0.13311246381938668	0	12	13
0.5360555376861026	0.002326248615310833	0.30322651316081417	0	12	13
0.5695420956156276	0.48188476390752655	0.17942843076002168	0	12	14
0.5746048427610668	0.6568831584903958	0.7804369833093495	0	12	13
0.21601588565831742	0.9353588850705532	0.6383237063723072	0	12	15
0.4912466653800618	0.9577530633281105	0.9588970979593426	0	12	20
0.2111455526873648	0.971953650524328	0.625161660474167	0	12	27
0.5821276807326743	0.1917603029046523	0.5875857858360721	0	12	13
0.3708547200576726	0.04047267258818987	0.3566733050300377	0	12	13
0.0957793994721512	0.5178978743508689	0.0987818283247921	0	13	14
0.3201796198361896	0.5668628247171409	0.6922026767896856	0	13	15
0.2502222509073567	0.19967381136500073	0.7599351892945075	0	13	14
0.038461011313965954	0.7243813904388643	0.06718184658639148	0	13	14
0.6394356940228877	0.7356657827707176	0.4767701929047262	0	13	15
0.046839217924000476	0.7653288022380431	0.7387126916721236	0	13	20
0.7783087229344668	0.0910616714200081	0.8032273891949617	0	13	14
0.5399435941304274	0.3516383720329993	0.6449755699352723	0	14	16
0.19276502793651162	0.7685123867150262	0.41272403352197506	0	14	15
0.7116074613080311	0.5579653211087268	0.5429174359831646	0	14	15
0.40342801718966237	0.010117544147311364	0.3192181706807433	0	14	15
0.05529216118108071	0.5685183317991606	0.16953992323159262	0	14	16
0.60246111158956	0.6279307012557691	0.8889116698055178	0	14	16
0.7667091444758862	0.8349930072446042	0.13013229944365567	0	15	17
0.19366885626813524	0.21412164335934913	0.9583759891799501	0	15	16
0.9734966977121369	0.8434258130229453	0.49800842961927894	0	15	16
0.024817927484919955	0.9212264802687892	0.3591914229807416	0	15	24
0.15580967069994234	0.09407108163405697	0.4195430387108967	0	16	17
0.26323331672434624	0.04794389186145098	0.9064412929433948	0	16	17
0.7313189147283555	0.9166517397549241	0.07031755298517872	0	16	17
0.6842871924964361	0.5683035752432174	0.7552037051323182	0	16	17
0.04328123144209939	0.8961789906073123	0.5349681975614061	0	16	17
0.669565849799606	0.8388397638435917	0.6994510984892954	0	16	20
0.6851677382933642	0.5537002554371532	0.16157558852068998	0	16	18
0.8536012340116368	0.6521956844090399	0.5940116269364917	0	16	18
0.9828494830549236	0.38243787300286636	0.06287519722013324	0	16	19
0.7375863395219728	0.46856676736066993	0.18445867697224771	0	17	19
0.685911677511712	0.6160865948166891	0.9678835344397424	0	17	18
0.2747931838985861	0.9880898607897372	0.7747184834049153	0	17	18
0.40939033655617796	0.438806256433686	0.11163897466315542	0	17	18
0.8929764972408415	0.5847790962000601	0.8554570338447653	0	17	18
0.49414278148171253	0.7821279630791028	0.9259382068067333	0	17	18
0.8645677172483259	0.0522953134764772	0.8821552019882418	0	17	18
0.751415392085264	0.8855864738732836	0.598035332699164	0	17	18
0.5642018438472362	0.3442896258614434	0.9207754924843525	0	18	19
0.027131989350582475	0.31412776987650737	0.07809990637856745	0	18	19
0.5643042932190706	0.3848334966600693	0.7753888160287541	0	18	22
0.6500297008710345	0.5650467948443507	0.6891598066661191	0	18	19
0.1413560139453971	0.1619819539780455	0.34644973892109054	0	18	20
0.42945267624647576	0.4888806280198975	0.6263423756687919	0	18	19
0.11085525816607156	0.8156193044386871	0.7889697272817878	0	18	-1
0.7331704778395709	0.6076933408624899	0.9345193504540249	0	18	19
0.9857511860361332	0.008238975820289873	0.47971134056187836	0	18	19
0.5202242476243404	0.5451852059014791	0.41113962286591	0	18	19
0.5826398395138135	0.392376051218406	0.12122104725114169	0	18	20
0.07041660703680919	0.2924502249715343	0.39947109363087463	0	18	19
0.7321429168673755	0.47312312123956923	0.6527353733739762	0	18	19
0.20701150876227925	0.14846666197735314	0.10203537219092307	0	18	19
0.9292200771615768	0.38522229893820426	0.4903827882086669	0	19	20
0.9349588264577803	0.8759271086472615	0.8132023860349853	0	19	20
0.7015966509465635	0.5304875254403232	0.5352382837907507	0	19	21
0.7377439626988915	0.13935609681358296	0.11559395475864376	0	19	20
0.7469468707859211	0.6394361538160382	0.1501921436391751	0	19	20
0.653759846016211	0.8784857298999189	0.026858061543473366	0	19	21
0.3475445169032474	0.8835240355933754	0.2053719360812175	0	19	20
0.9626279882584662	0.8852816203525469	0.5603688135687264	0	19	20
0.8266516184111645	0.1212884196342231	0.9077698326991903	0	19	20
0.027558972533298642	0.5083684723978803	0.48472413156482796	0	20	22
0.5355158066994145	0.22053391965186853	0.28186131539459935	0	20	21
0.01182012084989481	0.32806971576081445	0.9444717289643594	0	20	25
0.2385434956132666	0.7224007615669984	0.3040521035304333	0	20	21
0.12895196293743216	0.49914009234037915	0.44675024518966544	0	20	22
0.3907567525679022	0.9552385526281297	0.259222567082136	0	20	21
0.8323023869582392	0.029115617579676734	0.2405473070628955	0	20	21
0.12408320751986757	0.49697298187977934	0.05124197404848374	0	20	21
0.4817288545440813	0.635448590648397	0.5920186335346125	0	20	21
0.14060796914132545	0.2075918205330597	0.10161174093883785	0	20	21
0.6709500825764584	0.4517552500281544	0.7202090243704179	0	21	22
0.6019869374522133	0.020041487675303005	0.9182009091887537	0	21	22
0.834593679728359	0.0658353176662354	0.43921532779891226	0	21	22
0.7727467990664916	0.017473282219472974	0.7535713038124545	0	21	22
0.36339974326188795	0.5625909841764865	0.7392473826418012	0	21	24
0.15127130477630568	0.31148461192428967	0.8439471572817917	0	21	22
0.29778119554162574	0.4585434222513043	0.19356919457788835	0	21	22
0.05037562857938782	0.9095995542136196	0.7415414243324487	0	21	22
0.7544366566960814	0.1717827905032051	0.12144324435404907	0	21	22
0.24956921080015804	0.44520368752722184	0.38839568718211914	0	21	22
0.261200747378628	0.6473940550268904	0.5622870072042739	0	21	22
0.4039243033884742	0.7458630865641294	0.021236820981859417	0	21	22
0.5359748500824347	0.962030636582083	0.7799395235492727	0	21	24
0.760675988047267	0.9750726932596765	0.7969264972140435	0	21	22
0.6960585523476656	0.11632128391213237	0.04967146376368603	0	21	22
0.6737567572612149	0.3658909159981256	0.8894156166667229	0	21	22
0.8815415725088623	0.01231447019349119	0.08747257488196891	0	21	22
0.44686820114545955	0.7104383560061265	0.5728922152373104	0	21	22
0.7722339845764613	0.9843290345427458	0.601494073112269	0	21	22
0.946732873743695	0.5162765565846834	0.5089300972363993	0	21	23
0.9231341359765991	0.9406697594607063	0.7747584638630708	0	21	-1
0.8030243927566757	0.6906353752740095	0.785793080584654	0	22	31
0.25191130702612585	0.6155835759869682	0.2337071489688779	0	22	23
0.7321511132121925	0.08057221204957232	0.12952759056753904	0	22	23
0.16075266827645873	0.8381006259816278	0.5889918703722462	0	22	25
0.9887973095698813	0.4797914743184105	0.807234127716555	0	22	24
0.0905793684494216	0.21012241132438392	0.9306301070215995	0	22	23
0.3894090602908681	0.3915483372870777	0.5645963131060496	0	22	23
0.04410060031803342	0.7060107729907455	0.38526741276492094	0	22	23
0.2778667505302771	0.5502542247761126	0.6682320117502497	0	22	26
0.72469049122872	0.7017605844718952	0.11163315094836135	0	22	23
0.44705946028515897	0.30395388224437714	0.6159826134317238	0	22	24
0.0021777274540757396	0.007524214667265938	0.05491762313603121	0	22	23
0.8061665275513481	0.9239582671963739	0.9990615647543057	0	22	23
0.95108955715902	0.6877115107174188	0.2708185508226446	0	23	26
0.034999919815196345	0.05068720231237456	0.6146871592422232	0	23	24
0.55425836911759	0.48974324115207424	0.6332777272402523	0	23	24
0.30362570273457556	0.8420199693642343	0.02934514731143867	0	23	24
0.48502708778595394	0.42769687008690005	0.24520172180651012	0	24	25
0.7428397999806975	0.7800629202526351	0.3255499944220336	0	24	25
0.5430177228333569	0.33593804091591684	0.14012957705932427	0	24	25
0.7241691215178209	0.8065904327704508	0.09369107383452235	0	24	26
0.4750827303293548	0.06814820664952848	0.15986893344147224	0	24	25
0.68041870666179	0.3703533872456012	0.12853620743598593	0	24	25
0.6228998698749253	0.15588559029573745	0.1391139300382871	0	24	25
0.33337669570366946	0.315011608913806	0.5436058144503869	0	24	25
0.9809229688388725	0.6054332791240242	0.45454368398978207	0	24	28
0.6892735064692787	0.5524377033844673	0.8301150606843875	0	24	29
0.0156768530598016	0.3870410478411228	0.962081617960785	0	24	29
0.9726871391419797	0.7601059278590505	0.17760751430970756	0	24	26
0.7074527226446251	0.5346622634723818	0.13700485620707337	0	25	26
0.49613102744819804	0.046464777312642314	0.2559019319921604	0	25	26
0.10945209457297045	0.17153548057733858	0.05801604348471845	0	25	26
0.06056489683269761	0.181054907926404	0.5252641412213184	0	25	26
0.42211408786995364	0.5629854137474812	0.9275011883570511	0	25	26
0.5775694592366067	0.7058333078936456	0.8312700213179048	0	25	26
0.928056856052959	0.49963995083163915	0.059475568692616165	0	25	26
0.7177535849161844	0.9900359155527021	0.5884402629007068	0	25	26
0.45152912665145983	0.16345568074363082	0.9637945073612145	0	25	26
0.6240968994529915	0.5301228426845104	0.9412889398641822	0	25	26
0.9560479965672543	0.22385830865130107	0.4581408703880261	0	25	26
0.1638222676857597	0.7732188342796134	0.8129020729435127	0	25	26
0.08825867394022413	0.6844467065762306	0.04775411631415705	0	25	26
0.8448783791117515	0.3133223030916782	0.06564411792820457	0	26	28
0.28808002703017643	0.0840749723959976	0.9637182569217546	0	26	28
0.24677358138414573	0.5318611932714855	0.05541965852717812	0	26	27
0.6024083831230372	0.29522394595136836	0.238693536341698	0	26	27
0.9159245263563843	0.7454779286853804	0.26068452258604646	0	26	27
0.6820268331587822	0.3071675276525697	0.6718549308164077	0	26	27
0.6433578851063424	0.887782488934127	0.9335453330948832	0	26	27
0.2971828024024449	0.3953215965077318	0.28766203054590644	0	26	27
0.816105262833709	0.06564073955874272	0.5704776736613087	0	26	27
0.36702898470452705	0.9002865723692047	0.18986643960814276	0	26	28
0.039504268984920876	0.13418903015774852	0.49258875133193947	0	27	28
0.2410378906596159	0.7562220918465927	0.9953669370939536	0	27	28
0.6676126722494854	0.14640758344970561	0.15094043635020638	0	27	28
0.5071552730896802	0.9370494184785544	0.42566430793493737	0	27	29
0.8983183432645364	0.16630996197922843	0.8306692338818059	0	27	28
0.04711483609063094	0.45081730852703383	0.7028001308079872	0	27	28
0.7200891314903936	0.18023767802500312	0.22862872862169092	0	27	28
0.7003136832624055	0.7164958769694096	0.6412389943347039	0	27	30
0.07310492884172604	0.11125692355126782	0.9180857073173898	0	27	28
0.8939359153774086	0.6176855636136607	0.25600246687181616	0	27	29
0.8086538817173603	0.5348890416586488	0.5528629535037459	0	27	28
0.5586778282099175	0.7089270626335544	0.4969987216884597	0	28	29
0.08788645936142347	0.7072314192544167	0.6467879572372486	0	28	29
0.016227812159323562	0.05693617134604534	0.4600972336519692	0	28	29
0.20690815302645904	0.22153054336557054	0.4141766176737106	0	28	29
0.6543419916025051	0.21253558769912384	0.4928208812620509	0	28	29
0.9760549596153032	0.9130435021207739	0.20264439309028348	0	28	29
0.8373460745092884	0.3461317877635266	0.11724807761669231	0	28	29
0.8101339571528944	0.8607193244913374	0.9402639111555171	0	28	29
0.7489464120843785	0.2658612664794625	0.10870034209989132	0	28	29
0.26949228553290516	0.21126315019238506	0.4744938854236799	0	28	29
0.8078128360228632	0.7751959715496796	0.918938594730351	0	28	29
0.16412844435880536	0.05156021009187306	0.018409580445221785	0	28	29
0.13081643242580387	0.8071152555694474	0.31226401333880716	0	28	29
0.6188937150262849	0.9518911177939595	0.5628987987680547	0	28	29
0.7556078074760529	0.9536073492043835	0.1682216585540941	0	29	30
0.8896225188466331	0.07227845536067645	0.10688222807547731	0	29	30
0.07135031202976161	0.8384536169372808	0.41133266641127586	0	29	31
0.6120800533245695	0.07143835067135873	0.39947870364147664	0	29	30
0.7764212157205079	0.9833762992536907	0.09964972129985172	0	29	30
0.8314991850598519	0.995758333779407	0.12100460085258391	0	29	30
0.7257402100961228	0.6332195592318344	0.04310122025643559	0	29	32
0.34560384298785507	0.7233980736231843	0.5285237554129114	0	29	30
0.8583022258955333	0.8733254234405409	0.6595831497797484	0	29	30
0.41789935447119353	0.41840869359232025	0.14733887869150653	0	29	30
0.2362503346580349	0.40740962607878384	0.054715799623433314	0	30	31
0.07893178097040399	0.799027627074155	0.7835339373673605	0	30	31
0.9407575437187816	0.26802737282102884	0.10385872204591962	0	30	33
0.9968600402325652	0.30899058863005124	0.04862227945373687	0	30	31
0.38649863614957725	0.0685396964373608	0.5640408833586975	0	30	31
0.9685601807528705	0.48477572511518296	0.9751542799121784	0	30	31
0.4746198139433372	0.8240728665539022	0.643742815810086	0	30	31
0.4036234697372484	0.42389468826668897	0.32250536133286845	0	30	33
0.30336293301784745	0.0034803213898413343	0.520739974526596	0	30	31
0.8782426893254157	0.07869778917436676	0.02762336083586736	0	30	31
0.5211912789607811	0.12340318509525094	0.47934473600771477	0	30	31
0.32872071111547707	0.30204748795460945	0.9374165474795423	0	31	32
0.9845992551577609	0.6514805630159917	0.021402153784389033	0	31	32
0.8953215262075227	0.09678651892482171	0.33960367505986777	0	31	32
0.6315736919565936	0.5190431752947743	0.060883411501230444	0	31	35
0.7469018579080532	0.0692419849571353	0.40655880276553924	0	31	32
0.33554874316935634	0.4905701683583066	0.3995472283599071	0	31	34
0.0796646101672479	0.9238895659366413	0.17473939762014612	0	31	32
0.22057863804882838	0.871273959398451	0.15999134456921216	0	31	32
0.3671826001350792	0.7408563367595984	0.6371524090086561	0	31	32
0.738362965286031	0.4080348463757628	0.2731713605350038	0	31	32
0.256775221461469	0.9148736328794989	0.4123708143833452	0	31	32
0.18016205909739635	0.778496090192408	0.8044456364364637	0	32	46
0.7773037382331275	0.180987053273293	0.11041968635726518	0	32	33
0.7480677505486414	0.47800833610164806	0.9750252172745151	0	32	33
0.023686841705913064	0.9948836404712222	0.36131877451659355	0	32	33
0.9066667596100362	0.5235380561301077	0.5639584978038676	0	32	34
0.7861847741675795	0.7808406707609785	0.6314145367272892	0	32	33
0.3918197636935403	0.37120916728473774	0.008631580225164193	0	32	33
0.7150998684385249	0.49832699880852194	0.2371051287524043	0	32	35
0.6692430009586475	0.29615003499368686	0.7502171395111709	0	32	33
0.498014892069481	0.7621328154425921	0.23603213583189453	0	32	33
0.002499985859004794	0.8550746427702213	0.5474625789418545	0	33	34
0.11944817632966132	0.3316454733165187	0.08784309986747041	0	33	35
0.4328018699249955	0.5437140700264066	0.5423600896687764	0	33	34
0.34390083921956793	0.5300314146050744	0.6616546664507083	0	33	36
0.42811529288656436	0.8620642184020041	0.636346012044617	0	33	37
0.9867219987120082	0.7956219757789336	0.4827961566373917	0	33	46
0.9143604564550679	0.6621119670356472	0.8988993353573218	0	33	34
0.14664943897433325	0.9561049654233049	0.43044153112814865	0	34	36
0.2809988220428846	0.6044731873812746	0.48908543048303754	0	34	36
0.27970870567900274	0.5799140556961551	0.600439649613896	0	34	37
0.06781572312379325	0.9492016390000013	0.39262974306103093	0	34	35
0.7589109328378042	0.9122228558694001	0.8014060423418555	0	34	35
0.9540607177652777	0.14447326132526483	0.8278585079521846	0	34	36
0.6880031081934544	0.5694791659408953	0.005073978370678245	0	35	36
0.6845771235635478	0.11871489664336898	0.8915540869446682	0	35	36
0.7824484946330807	0.7945103385563979	0.4223628578905727	0	35	38
0.056096732019230156	0.4872247808850372	0.3748417811582869	0	35	45
0.16856821125109434	0.27237468924615893	0.47276425214002193	0	35	36
0.8548800148304623	0.9588961114738803	0.8045065897563071	0	35	36
0.08398129690936262	0.4563870480635881	0.9179287548837023	0	35	37
0.41278674574021856	0.15266649546025313	0.3399485982085654	0	36	37
0.05284789107155963	0.8863047840187481	0.47163045086187194	0	36	37
0.43866513071271274	0.7966749168385994	0.26196318879250813	0	36	37
0.6849833754579897	0.9360973684718082	0.17610602403304398	0	36	37
0.9248855895759253	0.2752482947405309	0.8971948296840432	0	36	37
0.47694643684260574	0.02503791072658057	0.02475065555011624	0	36	37
0.13622596016657296	0.9927796121373602	0.4573831733854634	0	37	38
0.4008748920869616	0.1705168634878289	0.8961455295883942	0	37	41
0.02905524992554276	0.6477951988382341	0.971825445541214	0	37	46
0.9741698581843878	0.8548033051601407	0.882772105066365	0	37	38
0.6189821420180956	0.8300081048826612	0.42679050042093747	0	37	55
0.46476981500875114	0.270444682430688	0.5793402023475969	0	37	38
0.15004375126754887	0.0951238148109298	0.5862753196770841	0	37	38
0.6675478258974734	0.14704893308644273	0.9515553904067755	0	37	38
0.5549869287371104	0.2175082423271334	0.930575588618668	0	37	38
0.18560256812278553	0.7363162199973596	0.28730810117225514	0	37	40
0.5197836169681016	0.004261423427024402	0.3448939609219194	0	38	39
0.59600258901238	0.7125106573359289	0.39866221939037194	0	38	44
0.38532348990851517	0.35044592052739687	0.937898185653325	0	38	39
0.4952822139722374	0.006311052090624103	0.8921806027010976	0	38	39
0.7818699650795976	0.7350898616163808	0.37024224638451375	0	38	41
0.3021599870358034	0.0863677337721761	0.9377260909199405	0	38	39
0.4085211674168926	0.1718459857190534	0.3764857598805714	0	38	39
0.6488169266684193	0.3679365239373019	0.08760190515140276	0	38	39
0.8815407181602697	0.07156980028103233	0.7657198493778417	0	38	39
0.7878919125233067	0.33626530569282587	0.4650581594291915	0	38	40
0.4272077268013288	0.5556776064438904	0.900128030430373	0	38	40
0.3916337083892141	0.24807000485281072	0.6074481964759809	0	38	42
0.7037012136680182	0.7097098000278551	0.42021308984913197	0	38	52
0.9777426111820336	0.9469502666170085	0.2804602565958403	0	38	41
0.030686397524426035	0.2479986897712596	0.7680572371331206	0	39	40
0.19515934419290393	0.9801866601568436	0.2952165164209871	0	39	42
0.35236588442384786	0.10626829529000537	0.11031504009307214	0	39	40
0.16448552903309932	0.9510005752492541	0.9382970957452489	0	39	-1
0.23911660688605585	0.19911550698707525	0.5027720611237249	0	40	41
0.9841461653869702	0.5135274421995203	0.8607929852439264	0	40	41
0.3052801187302209	0.45246906211158666	0.4943017557937339	0	40	41
0.7171912983751395	0.8638461900618206	0.8030265108492171	0	40	46
0.4551405458171538	0.14526928827607777	0.028986660490808558	0	40	41
0.26548966866806345	0.664306816570053	0.5416880895790229	0	40	51
0.1291444812638114	0.9439645646914155	0.7952620133045845	0	40	41
0.6196790551546677	0.038313454064821006	0.26962372020475156	0	40	41
0.2397054940810417	0.8522056041111632	0.8949281267956715	0	40	51
0.8943718715925124	0.4927604157035659	0.4684274112942558	0	40	41
0.6286587485263928	0.5183799385370376	0.903928894243271	0	41	42
0.1467754375312461	0.1385881269008017	0.591619064164615	0	41	43
0.22667034208539794	0.2675027906643481	0.38549151270010407	0	41	44
0.9899475357870589	0.3944640903874883	0.9996408821969777	0	41	42
0.23067537985739728	0.09146429237212717	0.19679649188527815	0	41	42
0.5837704152042174	0.8622449297399375	0.2530231008670609	0	41	42
0.4452957626254803	0.8216225639165571	0.7895741517850328	0	41	42
0.5670564416739725	0.20186441820884404	0.2880435665711758	0	41	42
0.31711867630393387	0.3853029316540444	0.8713036880701909	0	41	43
0.8341361169424297	0.9147389470125732	0.7620303021366779	0	41	43
0.007182570481855111	0.5555752889868302	0.18212626976326118	0	41	42
0.45484433966519133	0.49539343904184097	0.6561426575648462	0	41	43
0.39536827628655724	0.9806340579822914	0.5790288151973747	0	41	43
0.07359715739757611	0.40376923813962995	0.0177387570417048	0	41	42
0.681083310260105	0.9376334180733518	0.3525890166671293	0	42	43
0.8247662010908269	0.6851957989011564	0.09715285181261235	0	42	43
0.48385349543199463	0.9767875202475637	0.6684792152800196	0	42	43
0.8447375595108055	0.48493495775447637	0.8552274021120362	0	42	43
0.605310916149287	0.25896541909091797	0.24960732939478725	0	42	47
0.1252861314416257	0.9070351685498317	0.2462919729795856	0	42	44
0.6783109668615842	0.36234056142758164	0.021100239872148818	0	42	44
0.5047581294695139	0.34390719864740604	0.5976186595806179	0	43	45
0.18541510295668162	0.057490798660821074	0.07016894765853554	0	43	44
0.32778378217276516	0.014719992397045023	0.3289965045378318	0	43	44
0.6780558116497326	0.3084452212693337	0.7632394714194805	0	43	44
0.9873869352501031	0.45984560687699383	0.660734129627533	0	43	44
0.5196169915687859	0.8112734679552477	0.802614347803961	0	43	44
0.5364048816348802	0.14855118380949472	0.7339653468307605	0	43	46
0.718379831084532	0.23598530859055966	0.5181096963891408	0	43	44
0.4691951011260975	0.997505088325412	0.46435392617274696	0	43	44
0.49475261285117766	0.4945692729576784	0.3783641997598639	0	43	44
0.24387766445556214	0.3135714249197983	0.20509637824030458	0	43	44
0.4152539184391194	0.7536637224436316	0.7805726207850034	0	43	65
0.06270121324082056	0.5701803479615416	0.48053576131298836	0	44	46
0.31935406127572885	0.8517573899097016	0.5930894707519461	0	44	45
0.1462630330678013	0.4856141068443145	0.37078274135307154	0	44	45
0.8826812369277683	0.46342744811659464	0.5455413390345869	0	44	45
0.589894911854664	0.24778760530476363	0.011807570656446553	0	44	46
0.9097703594763688	0.2694432740298953	0.830665133787506	0	44	45
0.871959161686567	0.5450272870755042	0.11332322257177685	0	44	50
0.11473417410277642	0.7217204179748021	0.3117821176758939	0	45	46
0.6154419598471135	0.9546669126103998	0.3519653856822885	0	45	48
